x1,y1,z1,x2,y2,z2
-33.4144,-21.9881,-28,,,
-33.4144,-21.9881,-27,,,
-33.4144,-21.9881,-26,,,
-33.4144,-21.9881,-25,,,
-33.4144,-21.9881,-24,,,
-33.4144,-21.9881,-23,,,
-33.4144,-21.9881,-22,,,
-33.4144,-21.9881,-21,,,
-33.4144,-21.9881,-20,,,
-33.4144,-21.9881,-19,,,
-33.4144,-21.9881,-18,,,
-33.4144,-21.9881,-17,,,
-33.4144,-21.9881,-16,,,
-33.4144,-21.9881,-15,,,
-33.4144,-21.9881,-14,,,
-33.4144,-21.9881,-13,,,
-33.4144,-21.9881,-12,,,
-33.4144,-21.9881,-11,,,
-33.4144,-21.9881,-10,,,
-33.4144,-21.9881,-9,,,
-33.4144,-21.9881,-8,,,
-33.4144,-21.9881,-7,,,
-33.4144,-21.9881,-6,,,
-33.4144,-21.9881,-5,,,
-33.4144,-21.9881,-4,,,
-33.4144,-21.9881,-3,,,
-33.4144,-21.9881,-2,,,
-33.4144,-21.9881,-1,,,
-33.4144,-21.9881,0,,,
-33.4144,-21.9881,1,,,
-33.4144,-21.9881,2,,,
-33.4144,-21.9881,3,,,
-33.4144,-21.9881,4,,,
-33.4144,-21.9881,5,,,
-33.4144,-21.9881,6,,,
-33.4144,-21.9881,7,,,
-33.4144,-21.9881,8,,,
-33.4144,-21.9881,9,,,
-33.4144,-21.9881,10,,,
-33.4144,-21.9881,11,,,
-33.4144,-21.9881,12,,,
-33.4144,-21.9881,13,,,
-33.4144,-21.9881,14,,,
-33.4144,-21.9881,15,,,
-33.4144,-21.9881,16,,,
-33.4144,-21.9881,17,,,
-33.4144,-21.9881,18,,,
-33.4144,-21.9881,19,,,
-33.4144,-21.9881,20,,,
-33.4144,-21.9881,21,,,
-33.4144,-21.9881,22,,,
-33.4144,-21.9881,23,,,
-33.4144,-21.9881,24,,,
-33.4144,-21.9881,25,,,
-33.4144,-21.9881,26,,,
-33.4144,-21.9881,27,,,
-33.4144,-21.9881,28,,,
-33.4144,-21.9881,29,,,
-33.4144,-21.9881,30,,,
-33.4144,-21.9881,31,,,
-33.4144,-21.9881,32,,,
-33.4144,-21.9881,33,,,
-33.4144,-21.9881,34,,,
-33.4144,-21.9881,35,,,
-33.4144,-21.9881,36,,,
-33.4144,-21.9881,37,,,
-33.4144,-21.9881,38,,,
-33.4144,-21.9881,39,,,
-33.9543,-21.1449,-40,,,
-33.9543,-21.1449,-39,,,
-33.9543,-21.1449,-38,,,
-33.9543,-21.1449,-37,,,
-33.9543,-21.1449,-36,,,
-33.9543,-21.1449,-35,,,
-33.9543,-21.1449,-34,,,
-33.9543,-21.1449,-33,,,
-33.9543,-21.1449,-32,,,
-33.9543,-21.1449,-31,,,
-33.9543,-21.1449,-30,,,
-33.9543,-21.1449,-29,,,
-33.9543,-21.1449,-28,,,
-33.9543,-21.1449,-27,,,
-33.9543,-21.1449,-26,,,
-33.9543,-21.1449,-25,,,
-33.9543,-21.1449,-24,,,
-33.9543,-21.1449,-23,,,
-33.9543,-21.1449,-22,,,
-33.9543,-21.1449,-21,,,
-33.9543,-21.1449,-20,,,
-33.9543,-21.1449,-19,,,
-33.9543,-21.1449,-18,,,
-33.9543,-21.1449,-17,,,
-33.9543,-21.1449,-16,,,
-33.9543,-21.1449,-15,,,
-33.9543,-21.1449,-14,,,
-33.9543,-21.1449,-13,,,
-33.9543,-21.1449,-12,,,
-33.9543,-21.1449,-11,,,
-33.9543,-21.1449,-10,,,
-33.9543,-21.1449,-9,,,
-33.9543,-21.1449,-8,,,
-33.9543,-21.1449,-7,,,
-33.9543,-21.1449,-6,,,
-33.9543,-21.1449,-5,,,
-33.9543,-21.1449,-4,,,
-33.9543,-21.1449,-3,,,
-33.9543,-21.1449,-2,,,
-33.9543,-21.1449,-1,,,
-33.9543,-21.1449,0,,,
-33.9543,-21.1449,1,,,
-33.9543,-21.1449,2,,,
-33.9543,-21.1449,3,,,
-33.9543,-21.1449,4,,,
-33.9543,-21.1449,5,,,
-33.9543,-21.1449,6,,,
-33.9543,-21.1449,7,,,
-33.9543,-21.1449,8,,,
-33.9543,-21.1449,9,,,
-33.9543,-21.1449,10,,,
-33.9543,-21.1449,11,,,
-33.9543,-21.1449,12,,,
-33.9543,-21.1449,13,,,
-33.9543,-21.1449,14,,,
-33.9543,-21.1449,15,,,
-33.9543,-21.1449,16,,,
-33.9543,-21.1449,17,,,
-33.9543,-21.1449,18,,,
-33.9543,-21.1449,19,,,
-33.9543,-21.1449,20,,,
-33.9543,-21.1449,21,,,
-33.9543,-21.1449,22,,,
-33.9543,-21.1449,23,,,
-33.9543,-21.1449,24,,,
-33.9543,-21.1449,25,,,
-33.9543,-21.1449,26,,,
-33.9543,-21.1449,27,,,
-33.9543,-21.1449,28,,,
-33.9543,-21.1449,29,,,
-33.9543,-21.1449,30,,,
-33.9543,-21.1449,31,,,
-33.9543,-21.1449,32,,,
-33.9543,-21.1449,33,,,
-33.9543,-21.1449,34,,,
-33.9543,-21.1449,35,,,
-33.9543,-21.1449,36,,,
-33.9543,-21.1449,37,,,
-33.9543,-21.1449,38,,,
-33.9543,-21.1449,39,,,
-34.4729,-20.2884,-40,,,
-34.4729,-20.2884,-39,,,
-34.4729,-20.2884,-38,,,
-34.4729,-20.2884,-37,,,
-34.4729,-20.2884,-36,,,
-34.4729,-20.2884,-35,,,
-34.4729,-20.2884,-34,,,
-34.4729,-20.2884,-33,,,
-34.4729,-20.2884,-32,,,
-34.4729,-20.2884,-31,,,
-34.4729,-20.2884,-30,,,
-34.4729,-20.2884,-29,,,
-34.4729,-20.2884,-28,,,
-34.4729,-20.2884,-27,,,
-34.4729,-20.2884,-26,,,
-34.4729,-20.2884,-25,,,
-34.4729,-20.2884,-24,,,
-34.4729,-20.2884,-23,,,
-34.4729,-20.2884,-22,,,
-34.4729,-20.2884,-21,,,
-34.4729,-20.2884,-20,,,
-34.4729,-20.2884,-19,,,
-34.4729,-20.2884,-18,,,
-34.4729,-20.2884,-17,,,
-34.4729,-20.2884,-16,,,
-34.4729,-20.2884,-15,,,
-34.4729,-20.2884,-14,,,
-34.4729,-20.2884,-13,,,
-34.4729,-20.2884,-12,,,
-34.4729,-20.2884,-11,,,
-34.4729,-20.2884,-10,,,
-34.4729,-20.2884,-9,,,
-34.4729,-20.2884,-8,,,
-34.4729,-20.2884,-7,,,
-34.4729,-20.2884,-6,,,
-34.4729,-20.2884,-5,,,
-34.4729,-20.2884,-4,,,
-34.4729,-20.2884,-3,,,
-34.4729,-20.2884,-2,,,
-34.4729,-20.2884,-1,,,
-34.4729,-20.2884,0,,,
-34.4729,-20.2884,1,,,
-34.4729,-20.2884,2,,,
-34.4729,-20.2884,3,,,
-34.4729,-20.2884,4,,,
-34.4729,-20.2884,5,,,
-34.4729,-20.2884,6,,,
-34.4729,-20.2884,7,,,
-34.4729,-20.2884,8,,,
-34.4729,-20.2884,9,,,
-34.4729,-20.2884,10,,,
-34.4729,-20.2884,11,,,
-34.4729,-20.2884,12,,,
-34.4729,-20.2884,13,,,
-34.4729,-20.2884,14,,,
-34.4729,-20.2884,15,,,
-34.4729,-20.2884,16,,,
-34.4729,-20.2884,17,,,
-34.4729,-20.2884,18,,,
-34.4729,-20.2884,19,,,
-34.4729,-20.2884,20,,,
-34.4729,-20.2884,21,,,
-34.4729,-20.2884,22,,,
-34.4729,-20.2884,23,,,
-34.4729,-20.2884,24,,,
-34.4729,-20.2884,25,,,
-34.4729,-20.2884,26,,,
-34.4729,-20.2884,27,,,
-34.4729,-20.2884,28,,,
-34.4729,-20.2884,29,,,
-34.4729,-20.2884,30,,,
-34.4729,-20.2884,31,,,
-34.4729,-20.2884,32,,,
-34.4729,-20.2884,33,,,
-34.4729,-20.2884,34,,,
-34.4729,-20.2884,35,,,
-34.4729,-20.2884,36,,,
-34.4729,-20.2884,37,,,
-34.4729,-20.2884,38,,,
-34.4729,-20.2884,39,,,
-34.9699,-19.4191,-40,,,
-34.9699,-19.4191,-39,,,
-34.9699,-19.4191,-38,,,
-34.9699,-19.4191,-37,,,
-34.9699,-19.4191,-36,,,
-34.9699,-19.4191,-35,,,
-34.9699,-19.4191,-34,,,
-34.9699,-19.4191,-33,,,
-34.9699,-19.4191,-32,,,
-34.9699,-19.4191,-31,,,
-34.9699,-19.4191,-30,,,
-34.9699,-19.4191,-29,,,
-34.9699,-19.4191,-28,,,
-34.9699,-19.4191,-27,,,
-34.9699,-19.4191,-26,,,
-34.9699,-19.4191,-25,,,
-34.9699,-19.4191,-24,,,
-34.9699,-19.4191,-23,,,
-34.9699,-19.4191,-22,,,
-34.9699,-19.4191,-21,,,
-34.9699,-19.4191,-20,,,
-34.9699,-19.4191,-19,,,
-34.9699,-19.4191,-18,,,
-34.9699,-19.4191,-17,,,
-34.9699,-19.4191,-16,,,
-34.9699,-19.4191,-15,,,
-34.9699,-19.4191,-14,,,
-34.9699,-19.4191,-13,,,
-34.9699,-19.4191,-12,,,
-34.9699,-19.4191,-11,,,
-34.9699,-19.4191,-10,,,
-34.9699,-19.4191,-9,,,
-34.9699,-19.4191,-8,,,
-34.9699,-19.4191,-7,,,
-34.9699,-19.4191,-6,,,
-34.9699,-19.4191,-5,,,
-34.9699,-19.4191,-4,,,
-34.9699,-19.4191,-3,,,
-34.9699,-19.4191,-2,,,
-34.9699,-19.4191,-1,,,
-34.9699,-19.4191,0,,,
-34.9699,-19.4191,1,,,
-34.9699,-19.4191,2,,,
-34.9699,-19.4191,3,,,
-34.9699,-19.4191,4,,,
-34.9699,-19.4191,5,,,
-34.9699,-19.4191,6,,,
-34.9699,-19.4191,7,,,
-34.9699,-19.4191,8,,,
-34.9699,-19.4191,9,,,
-34.9699,-19.4191,10,,,
-34.9699,-19.4191,11,,,
-34.9699,-19.4191,12,,,
-34.9699,-19.4191,13,,,
-34.9699,-19.4191,14,,,
-34.9699,-19.4191,15,,,
-34.9699,-19.4191,16,,,
-34.9699,-19.4191,17,,,
-34.9699,-19.4191,18,,,
-34.9699,-19.4191,19,,,
-34.9699,-19.4191,20,,,
-34.9699,-19.4191,21,,,
-34.9699,-19.4191,22,,,
-34.9699,-19.4191,23,,,
-34.9699,-19.4191,24,,,
-34.9699,-19.4191,25,,,
-34.9699,-19.4191,26,,,
-34.9699,-19.4191,27,,,
-34.9699,-19.4191,28,,,
-34.9699,-19.4191,29,,,
-34.9699,-19.4191,30,,,
-34.9699,-19.4191,31,,,
-34.9699,-19.4191,32,,,
-34.9699,-19.4191,33,,,
-34.9699,-19.4191,34,,,
-34.9699,-19.4191,35,,,
-34.9699,-19.4191,36,,,
-34.9699,-19.4191,37,,,
-34.9699,-19.4191,38,,,
-34.9699,-19.4191,39,,,
-35.445,-18.5378,-40,,,
-35.445,-18.5378,-39,,,
-35.445,-18.5378,-38,,,
-35.445,-18.5378,-37,,,
-35.445,-18.5378,-36,,,
-35.445,-18.5378,-35,,,
-35.445,-18.5378,-34,,,
-35.445,-18.5378,-33,,,
-35.445,-18.5378,-32,,,
-35.445,-18.5378,-31,,,
-35.445,-18.5378,-30,,,
-35.445,-18.5378,-29,,,
-35.445,-18.5378,-28,,,
-35.445,-18.5378,-27,,,
-35.445,-18.5378,-26,,,
-35.445,-18.5378,-25,,,
-35.445,-18.5378,-24,,,
-35.445,-18.5378,-23,,,
-35.445,-18.5378,-22,,,
-35.445,-18.5378,-21,,,
-35.445,-18.5378,-20,,,
-35.445,-18.5378,-19,,,
-35.445,-18.5378,-18,,,
-35.445,-18.5378,-17,,,
-35.445,-18.5378,-16,,,
-35.445,-18.5378,-15,,,
-35.445,-18.5378,-14,,,
-35.445,-18.5378,-13,,,
-35.445,-18.5378,-12,,,
-35.445,-18.5378,-11,,,
-35.445,-18.5378,-10,,,
-35.445,-18.5378,-9,,,
-35.445,-18.5378,-8,,,
-35.445,-18.5378,-7,,,
-35.445,-18.5378,-6,,,
-35.445,-18.5378,-5,,,
-35.445,-18.5378,-4,,,
-35.445,-18.5378,-3,,,
-35.445,-18.5378,-2,,,
-35.445,-18.5378,-1,,,
-35.445,-18.5378,0,,,
-35.445,-18.5378,1,,,
-35.445,-18.5378,2,,,
-35.445,-18.5378,3,,,
-35.445,-18.5378,4,,,
-35.445,-18.5378,5,,,
-35.445,-18.5378,6,,,
-35.445,-18.5378,7,,,
-35.445,-18.5378,8,,,
-35.445,-18.5378,9,,,
-35.445,-18.5378,10,,,
-35.445,-18.5378,11,,,
-35.445,-18.5378,12,,,
-35.445,-18.5378,13,,,
-35.445,-18.5378,14,,,
-35.445,-18.5378,15,,,
-35.445,-18.5378,16,,,
-35.445,-18.5378,17,,,
-35.445,-18.5378,18,,,
-35.445,-18.5378,19,,,
-35.445,-18.5378,20,,,
-35.445,-18.5378,21,,,
-35.445,-18.5378,22,,,
-35.445,-18.5378,23,,,
-35.445,-18.5378,24,,,
-35.445,-18.5378,25,,,
-35.445,-18.5378,26,,,
-35.445,-18.5378,27,,,
-35.445,-18.5378,28,,,
-35.445,-18.5378,29,,,
-35.445,-18.5378,30,,,
-35.445,-18.5378,31,,,
-35.445,-18.5378,32,,,
-35.445,-18.5378,33,,,
-35.445,-18.5378,34,,,
-35.445,-18.5378,35,,,
-35.445,-18.5378,36,,,
-35.445,-18.5378,37,,,
-35.445,-18.5378,38,,,
-35.445,-18.5378,39,,,
-35.8979,-17.6448,-40,,,
-35.8979,-17.6448,-39,,,
-35.8979,-17.6448,-38,,,
-35.8979,-17.6448,-37,,,
-35.8979,-17.6448,-36,,,
-35.8979,-17.6448,-35,,,
-35.8979,-17.6448,-34,,,
-35.8979,-17.6448,-33,,,
-35.8979,-17.6448,-32,,,
-35.8979,-17.6448,-31,,,
-35.8979,-17.6448,-30,,,
-35.8979,-17.6448,-29,,,
-35.8979,-17.6448,-28,,,
-35.8979,-17.6448,-27,,,
-35.8979,-17.6448,-26,,,
-35.8979,-17.6448,-25,,,
-35.8979,-17.6448,-24,,,
-35.8979,-17.6448,-23,,,
-35.8979,-17.6448,-22,,,
-35.8979,-17.6448,-21,,,
-35.8979,-17.6448,-20,,,
-35.8979,-17.6448,-19,,,
-35.8979,-17.6448,-18,,,
-35.8979,-17.6448,-17,,,
-35.8979,-17.6448,-16,,,
-35.8979,-17.6448,-15,,,
-35.8979,-17.6448,-14,,,
-35.8979,-17.6448,-13,,,
-35.8979,-17.6448,-12,,,
-35.8979,-17.6448,-11,,,
-35.8979,-17.6448,-10,,,
-35.8979,-17.6448,-9,,,
-35.8979,-17.6448,-8,,,
-35.8979,-17.6448,-7,,,
-35.8979,-17.6448,-6,,,
-35.8979,-17.6448,-5,,,
-35.8979,-17.6448,-4,,,
-35.8979,-17.6448,-3,,,
-35.8979,-17.6448,-2,,,
-35.8979,-17.6448,-1,,,
-35.8979,-17.6448,0,,,
-35.8979,-17.6448,1,,,
-35.8979,-17.6448,2,,,
-35.8979,-17.6448,3,,,
-35.8979,-17.6448,4,,,
-35.8979,-17.6448,5,,,
-35.8979,-17.6448,6,,,
-35.8979,-17.6448,7,,,
-35.8979,-17.6448,8,,,
-35.8979,-17.6448,9,,,
-35.8979,-17.6448,10,,,
-35.8979,-17.6448,11,,,
-35.8979,-17.6448,12,,,
-35.8979,-17.6448,13,,,
-35.8979,-17.6448,14,,,
-35.8979,-17.6448,15,,,
-35.8979,-17.6448,16,,,
-35.8979,-17.6448,17,,,
-35.8979,-17.6448,18,,,
-35.8979,-17.6448,19,,,
-35.8979,-17.6448,20,,,
-35.8979,-17.6448,21,,,
-35.8979,-17.6448,22,,,
-35.8979,-17.6448,23,,,
-35.8979,-17.6448,24,,,
-35.8979,-17.6448,25,,,
-35.8979,-17.6448,26,,,
-35.8979,-17.6448,27,,,
-35.8979,-17.6448,28,,,
-35.8979,-17.6448,29,,,
-35.8979,-17.6448,30,,,
-35.8979,-17.6448,31,,,
-35.8979,-17.6448,32,,,
-35.8979,-17.6448,33,,,
-35.8979,-17.6448,34,,,
-35.8979,-17.6448,35,,,
-35.8979,-17.6448,36,,,
-35.8979,-17.6448,37,,,
-35.8979,-17.6448,38,,,
-35.8979,-17.6448,39,,,
-36.3283,-16.7407,-40,,,
-36.3283,-16.7407,-39,,,
-36.3283,-16.7407,-38,,,
-36.3283,-16.7407,-37,,,
-36.3283,-16.7407,-36,,,
-36.3283,-16.7407,-35,,,
-36.3283,-16.7407,-34,,,
-36.3283,-16.7407,-33,,,
-36.3283,-16.7407,-32,,,
-36.3283,-16.7407,-31,,,
-36.3283,-16.7407,-30,,,
-36.3283,-16.7407,-29,,,
-36.3283,-16.7407,-28,,,
-36.3283,-16.7407,-27,,,
-36.3283,-16.7407,-26,,,
-36.3283,-16.7407,-25,,,
-36.3283,-16.7407,-24,,,
-36.3283,-16.7407,-23,,,
-36.3283,-16.7407,-22,,,
-36.3283,-16.7407,-21,,,
-36.3283,-16.7407,-20,,,
-36.3283,-16.7407,-19,,,
-36.3283,-16.7407,-18,,,
-36.3283,-16.7407,-17,,,
-36.3283,-16.7407,-16,,,
-36.3283,-16.7407,-15,,,
-36.3283,-16.7407,-14,,,
-36.3283,-16.7407,-13,,,
-36.3283,-16.7407,-12,,,
-36.3283,-16.7407,-11,,,
-36.3283,-16.7407,-10,,,
-36.3283,-16.7407,-9,,,
-36.3283,-16.7407,-8,,,
-36.3283,-16.7407,-7,,,
-36.3283,-16.7407,-6,,,
-36.3283,-16.7407,-5,,,
-36.3283,-16.7407,-4,,,
-36.3283,-16.7407,-3,,,
-36.3283,-16.7407,-2,,,
-36.3283,-16.7407,-1,,,
-36.3283,-16.7407,0,,,
-36.3283,-16.7407,1,,,
-36.3283,-16.7407,2,,,
-36.3283,-16.7407,3,,,
-36.3283,-16.7407,4,,,
-36.3283,-16.7407,5,,,
-36.3283,-16.7407,6,,,
-36.3283,-16.7407,7,,,
-36.3283,-16.7407,8,,,
-36.3283,-16.7407,9,,,
-36.3283,-16.7407,10,,,
-36.3283,-16.7407,11,,,
-36.3283,-16.7407,12,,,
-36.3283,-16.7407,13,,,
-36.3283,-16.7407,14,,,
-36.3283,-16.7407,15,,,
-36.3283,-16.7407,16,,,
-36.3283,-16.7407,17,,,
-36.3283,-16.7407,18,,,
-36.3283,-16.7407,19,,,
-36.3283,-16.7407,20,,,
-36.3283,-16.7407,21,,,
-36.3283,-16.7407,22,,,
-36.3283,-16.7407,23,,,
-36.3283,-16.7407,24,,,
-36.3283,-16.7407,25,,,
-36.3283,-16.7407,26,,,
-36.3283,-16.7407,27,,,
-36.3283,-16.7407,28,,,
-36.3283,-16.7407,29,,,
-36.3283,-16.7407,30,,,
-36.3283,-16.7407,31,,,
-36.3283,-16.7407,32,,,
-36.3283,-16.7407,33,,,
-36.3283,-16.7407,34,,,
-36.3283,-16.7407,35,,,
-36.3283,-16.7407,36,,,
-36.3283,-16.7407,37,,,
-36.3283,-16.7407,38,,,
-36.3283,-16.7407,39,,,
-36.736,-15.8262,-40,,,
-36.736,-15.8262,-39,,,
-36.736,-15.8262,-38,,,
-36.736,-15.8262,-37,,,
-36.736,-15.8262,-36,,,
-36.736,-15.8262,-35,,,
-36.736,-15.8262,-34,,,
-36.736,-15.8262,-33,,,
-36.736,-15.8262,-32,,,
-36.736,-15.8262,-31,,,
-36.736,-15.8262,-30,,,
-36.736,-15.8262,-29,,,
-36.736,-15.8262,-28,,,
-36.736,-15.8262,-27,,,
-36.736,-15.8262,-26,,,
-36.736,-15.8262,-25,,,
-36.736,-15.8262,-24,,,
-36.736,-15.8262,-23,,,
-36.736,-15.8262,-22,,,
-36.736,-15.8262,-21,,,
-36.736,-15.8262,-20,,,
-36.736,-15.8262,-19,,,
-36.736,-15.8262,-18,,,
-36.736,-15.8262,-17,,,
-36.736,-15.8262,-16,,,
-36.736,-15.8262,-15,,,
-36.736,-15.8262,-14,,,
-36.736,-15.8262,-13,,,
-36.736,-15.8262,-12,,,
-36.736,-15.8262,-11,,,
-36.736,-15.8262,-10,,,
-36.736,-15.8262,-9,,,
-36.736,-15.8262,-8,,,
-36.736,-15.8262,-7,,,
-36.736,-15.8262,-6,,,
-36.736,-15.8262,-5,,,
-36.736,-15.8262,-4,,,
-36.736,-15.8262,-3,,,
-36.736,-15.8262,-2,,,
-36.736,-15.8262,-1,,,
-36.736,-15.8262,0,,,
-36.736,-15.8262,1,,,
-36.736,-15.8262,2,,,
-36.736,-15.8262,3,,,
-36.736,-15.8262,4,,,
-36.736,-15.8262,5,,,
-36.736,-15.8262,6,,,
-36.736,-15.8262,7,,,
-36.736,-15.8262,8,,,
-36.736,-15.8262,9,,,
-36.736,-15.8262,10,,,
-36.736,-15.8262,11,,,
-36.736,-15.8262,12,,,
-36.736,-15.8262,13,,,
-36.736,-15.8262,14,,,
-36.736,-15.8262,15,,,
-36.736,-15.8262,16,,,
-36.736,-15.8262,17,,,
-36.736,-15.8262,18,,,
-36.736,-15.8262,19,,,
-36.736,-15.8262,20,,,
-36.736,-15.8262,21,,,
-36.736,-15.8262,22,,,
-36.736,-15.8262,23,,,
-36.736,-15.8262,24,,,
-36.736,-15.8262,25,,,
-36.736,-15.8262,26,,,
-36.736,-15.8262,27,,,
-36.736,-15.8262,28,,,
-36.736,-15.8262,29,,,
-36.736,-15.8262,30,,,
-36.736,-15.8262,31,,,
-36.736,-15.8262,32,,,
-36.736,-15.8262,33,,,
-36.736,-15.8262,34,,,
-36.736,-15.8262,35,,,
-36.736,-15.8262,36,,,
-36.736,-15.8262,37,,,
-36.736,-15.8262,38,,,
-36.736,-15.8262,39,,,
-37.1206,-14.9017,-40,,,
-37.1206,-14.9017,-39,,,
-37.1206,-14.9017,-38,,,
-37.1206,-14.9017,-37,,,
-37.1206,-14.9017,-36,,,
-37.1206,-14.9017,-35,,,
-37.1206,-14.9017,-34,,,
-37.1206,-14.9017,-33,,,
-37.1206,-14.9017,-32,,,
-37.1206,-14.9017,-31,,,
-37.1206,-14.9017,-30,,,
-37.1206,-14.9017,-29,,,
-37.1206,-14.9017,-28,,,
-37.1206,-14.9017,-27,,,
-37.1206,-14.9017,-26,,,
-37.1206,-14.9017,-25,,,
-37.1206,-14.9017,-24,,,
-37.1206,-14.9017,-23,,,
-37.1206,-14.9017,-22,,,
-37.1206,-14.9017,-21,,,
-37.1206,-14.9017,-20,,,
-37.1206,-14.9017,-19,,,
-37.1206,-14.9017,-18,,,
-37.1206,-14.9017,-17,,,
-37.1206,-14.9017,-16,,,
-37.1206,-14.9017,-15,,,
-37.1206,-14.9017,-14,,,
-37.1206,-14.9017,-13,,,
-37.1206,-14.9017,-12,,,
-37.1206,-14.9017,-11,,,
-37.1206,-14.9017,-10,,,
-37.1206,-14.9017,-9,,,
-37.1206,-14.9017,-8,,,
-37.1206,-14.9017,-7,,,
-37.1206,-14.9017,-6,,,
-37.1206,-14.9017,-5,,,
-37.1206,-14.9017,-4,,,
-37.1206,-14.9017,-3,,,
-37.1206,-14.9017,-2,,,
-37.1206,-14.9017,-1,,,
-37.1206,-14.9017,0,,,
-37.1206,-14.9017,1,,,
-37.1206,-14.9017,2,,,
-37.1206,-14.9017,3,,,
-37.1206,-14.9017,4,,,
-37.1206,-14.9017,5,,,
-37.1206,-14.9017,6,,,
-37.1206,-14.9017,7,,,
-37.1206,-14.9017,8,,,
-37.1206,-14.9017,9,,,
-37.1206,-14.9017,10,,,
-37.1206,-14.9017,11,,,
-37.1206,-14.9017,12,,,
-37.1206,-14.9017,13,,,
-37.1206,-14.9017,14,,,
-37.1206,-14.9017,15,,,
-37.1206,-14.9017,16,,,
-37.1206,-14.9017,17,,,
-37.1206,-14.9017,18,,,
-37.1206,-14.9017,19,,,
-37.1206,-14.9017,20,,,
-37.1206,-14.9017,21,,,
-37.1206,-14.9017,22,,,
-37.1206,-14.9017,23,,,
-37.1206,-14.9017,24,,,
-37.1206,-14.9017,25,,,
-37.1206,-14.9017,26,,,
-37.1206,-14.9017,27,,,
-37.1206,-14.9017,28,,,
-37.1206,-14.9017,29,,,
-37.1206,-14.9017,30,,,
-37.1206,-14.9017,31,,,
-37.1206,-14.9017,32,,,
-37.1206,-14.9017,33,,,
-37.1206,-14.9017,34,,,
-37.1206,-14.9017,35,,,
-37.1206,-14.9017,36,,,
-37.1206,-14.9017,37,,,
-37.1206,-14.9017,38,,,
-37.1206,-14.9017,39,,,
-37.482,-13.9679,-40,,,
-37.482,-13.9679,-39,,,
-37.482,-13.9679,-38,,,
-37.482,-13.9679,-37,,,
-37.482,-13.9679,-36,,,
-37.482,-13.9679,-35,,,
-37.482,-13.9679,-34,,,
-37.482,-13.9679,-33,,,
-37.482,-13.9679,-32,,,
-37.482,-13.9679,-31,,,
-37.482,-13.9679,-30,,,
-37.482,-13.9679,-29,,,
-37.482,-13.9679,-28,,,
-37.482,-13.9679,-27,,,
-37.482,-13.9679,-26,,,
-37.482,-13.9679,-25,,,
-37.482,-13.9679,-24,,,
-37.482,-13.9679,-23,,,
-37.482,-13.9679,-22,,,
-37.482,-13.9679,-21,,,
-37.482,-13.9679,-20,,,
-37.482,-13.9679,-19,,,
-37.482,-13.9679,-18,,,
-37.482,-13.9679,-17,,,
-37.482,-13.9679,-16,,,
-37.482,-13.9679,-15,,,
-37.482,-13.9679,-14,,,
-37.482,-13.9679,-13,,,
-37.482,-13.9679,-12,,,
-37.482,-13.9679,-11,,,
-37.482,-13.9679,-10,,,
-37.482,-13.9679,-9,,,
-37.482,-13.9679,-8,,,
-37.482,-13.9679,-7,,,
-37.482,-13.9679,-6,,,
-37.482,-13.9679,-5,,,
-37.482,-13.9679,-4,,,
-37.482,-13.9679,-3,,,
-37.482,-13.9679,-2,,,
-37.482,-13.9679,-1,,,
-37.482,-13.9679,0,,,
-37.482,-13.9679,1,,,
-37.482,-13.9679,2,,,
-37.482,-13.9679,3,,,
-37.482,-13.9679,4,,,
-37.482,-13.9679,5,,,
-37.482,-13.9679,6,,,
-37.482,-13.9679,7,,,
-37.482,-13.9679,8,,,
-37.482,-13.9679,9,,,
-37.482,-13.9679,10,,,
-37.482,-13.9679,11,,,
-37.482,-13.9679,12,,,
-37.482,-13.9679,13,,,
-37.482,-13.9679,14,,,
-37.482,-13.9679,15,,,
-37.482,-13.9679,16,,,
-37.482,-13.9679,17,,,
-37.482,-13.9679,18,,,
-37.482,-13.9679,19,,,
-37.482,-13.9679,20,,,
-37.482,-13.9679,21,,,
-37.482,-13.9679,22,,,
-37.482,-13.9679,23,,,
-37.482,-13.9679,24,,,
-37.482,-13.9679,25,,,
-37.482,-13.9679,26,,,
-37.482,-13.9679,27,,,
-37.482,-13.9679,28,,,
-37.482,-13.9679,29,,,
-37.482,-13.9679,30,,,
-37.482,-13.9679,31,,,
-37.482,-13.9679,32,,,
-37.482,-13.9679,33,,,
-37.482,-13.9679,34,,,
-37.482,-13.9679,35,,,
-37.482,-13.9679,36,,,
-37.482,-13.9679,37,,,
-37.482,-13.9679,38,,,
-37.482,-13.9679,39,,,
-37.8198,-13.0254,-40,,,
-37.8198,-13.0254,-39,,,
-37.8198,-13.0254,-38,,,
-37.8198,-13.0254,-37,,,
-37.8198,-13.0254,-36,,,
-37.8198,-13.0254,-35,,,
-37.8198,-13.0254,-34,,,
-37.8198,-13.0254,-33,,,
-37.8198,-13.0254,-32,,,
-37.8198,-13.0254,-31,,,
-37.8198,-13.0254,-30,,,
-37.8198,-13.0254,-29,,,
-37.8198,-13.0254,-28,,,
-37.8198,-13.0254,-27,,,
-37.8198,-13.0254,-26,,,
-37.8198,-13.0254,-25,,,
-37.8198,-13.0254,-24,,,
-37.8198,-13.0254,-23,,,
-37.8198,-13.0254,-22,,,
-37.8198,-13.0254,-21,,,
-37.8198,-13.0254,-20,,,
-37.8198,-13.0254,-19,,,
-37.8198,-13.0254,-18,,,
-37.8198,-13.0254,-17,,,
